id,title,type,date,cve_id,cvss_score,base_severity,type_cwe,epss_score,link,description,vendor,product,versions,epss_high_risk
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33071,8.1,HIGH,CWE-416,0.00116,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows KDC Proxy Service (KPSSVC) allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32720,5.5,MEDIUM,CWE-125,0.00071,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32713,7.8,HIGH,CWE-122,0.00049,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Heap-based buffer overflow in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33067,8.4,HIGH,CWE-269,0.00056,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper privilege management in Windows Kernel allows an unauthorized attacker to elevate privileges locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47160,5.4,MEDIUM,CWE-693,0.00064,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Protection mechanism failure in Windows Shell allows an unauthorized attacker to bypass a security feature over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33068,7.5,HIGH,CWE-400,0.0214,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Uncontrolled resource consumption in Windows Standards-Based Storage Management Service allows an unauthorized attacker to deny service over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33055,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33065,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32712,7.8,HIGH,CWE-416,0.00049,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47956,5.5,MEDIUM,CWE-73,0.00084,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,External control of file name or path in Windows Security App allows an authorized attacker to perform spoofing locally.,Microsoft,Windows Security App,1000.0.0.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32715,6.5,MEDIUM,CWE-125,0.00055,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Remote Desktop Client allows an unauthorized attacker to disclose information over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33069,5.1,MEDIUM,CWE-347,0.00021,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper verification of cryptographic signature in App Control for Business (WDAC) allows an unauthorized attacker to bypass a security feature locally.,Microsoft,Windows Server 2025,10.0.26100.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47955,7.8,HIGH,CWE-269,0.00045,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper privilege management in Windows Remote Access Connection Manager allows an authorized attacker to elevate privileges locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33053,8.8,HIGH,CWE-73,0.18266,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,External control of file name or path in WebDAV allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33070,8.1,HIGH,CWE-908,0.0035,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows Netlogon allows an unauthorized attacker to elevate privileges over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32721,7.3,HIGH,CWE-59,0.00046,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper link resolution before file access ('link following') in Windows Recovery Driver allows an authorized attacker to elevate privileges locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33062,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32722,5.5,MEDIUM,CWE-284,0.00039,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper access control in Windows Storage Port Driver allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,0.00108,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025,10.0.26100.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32725,7.5,HIGH,CWE-693,0.00138,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Protection mechanism failure in Windows DHCP Server allows an unauthorized attacker to deny service over a network.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,0.00106,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47962,7.8,HIGH,CWE-284,0.00045,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper access control in Windows SDK allows an authorized attacker to elevate privileges locally.,Microsoft,Windows SDK,26100,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-24065,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33075,7.8,HIGH,CWE-59,0.00055,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper link resolution before file access ('link following') in Windows Installer allows an authorized attacker to elevate privileges locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33064,8.8,HIGH,CWE-122,0.0007,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an authorized attacker to execute code over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-29828,8.1,HIGH,CWE-401,0.00117,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Missing release of memory after effective lifetime in Windows Cryptographic Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2025,10.0.26100.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32724,7.5,HIGH,CWE-400,0.0214,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Uncontrolled resource consumption in Windows Local Security Authority Subsystem Service (LSASS) allows an unauthorized attacker to deny service over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33056,7.5,HIGH,CWE-284,0.00108,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper access control in Microsoft Local Security Authority Server (lsasrv) allows an unauthorized attacker to deny service over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33057,6.5,MEDIUM,CWE-476,0.00146,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Null pointer dereference in Windows Local Security Authority (LSA) allows an authorized attacker to deny service over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33063,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025,10.0.26100.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47969,4.4,MEDIUM,CWE-200,0.00058,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Exposure of sensitive information to an unauthorized actor in Windows Hello allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025,10.0.26100.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32718,7.8,HIGH,CWE-190,0.00067,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Integer overflow or wraparound in Windows SMB allows an authorized attacker to elevate privileges locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32714,7.8,HIGH,CWE-284,0.00045,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Improper access control in Windows Installer allows an authorized attacker to elevate privileges locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32719,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33058,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33060,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33050,7.5,HIGH,CWE-693,0.00138,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Protection mechanism failure in Windows DHCP Server allows an unauthorized attacker to deny service over a network.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33066,8.8,HIGH,CWE-122,0.00062,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32716,7.8,HIGH,CWE-125,0.00049,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Media allows an authorized attacker to elevate privileges locally.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-24069,5.5,MEDIUM,CWE-125,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0,0
CERTFR-2025-AVI-0500,Vulnérabilité dans Microsoft .Net (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-30399,7.5,HIGH,CWE-426,0.00029,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0500/,Untrusted search path in .NET and Visual Studio allows an unauthorized attacker to execute code over a network.,Microsoft,Microsoft Visual Studio 2022 version 17.14,17.14.0,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47959,7.1,HIGH,CWE-77,0.00057,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Improper neutralization of special elements used in a command ('command injection') in Visual Studio allows an authorized attacker to execute code over a network.,Microsoft,Microsoft Visual Studio 2022 version 17.14,17.14.0,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47968,7.8,HIGH,CWE-20,0.00073,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Improper input validation in Microsoft AutoUpdate (MAU) allows an authorized attacker to elevate privileges locally.,Microsoft,Microsoft AutoUpdate for Mac,0,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47169,7.8,HIGH,CWE-122,0.00062,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Heap-based buffer overflow in Microsoft Office Word allows an unauthorized attacker to execute code locally.,Microsoft,Microsoft Word 2016,16.0.1,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47163,8.8,HIGH,CWE-502,0.00562,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Deserialization of untrusted data in Microsoft Office SharePoint allows an authorized attacker to execute code over a network.,Microsoft,Microsoft SharePoint Server Subscription Edition,16.0.0,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-30399,7.5,HIGH,CWE-426,0.00029,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Untrusted search path in .NET and Visual Studio allows an unauthorized attacker to execute code over a network.,Microsoft,Microsoft Visual Studio 2022 version 17.14,17.14.0,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47172,8.8,HIGH,CWE-89,0.00151,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Improper neutralization of special elements used in an sql command ('sql injection') in Microsoft Office SharePoint allows an authorized attacker to execute code over a network.,Microsoft,Microsoft SharePoint Server Subscription Edition,16.0.0,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47168,7.8,HIGH,CWE-416,0.00062,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Use after free in Microsoft Office Word allows an unauthorized attacker to execute code locally.,Microsoft,Microsoft Word 2016,16.0.1,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47977,8.2,HIGH,CWE-79,0.00051,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Improper neutralization of input during web page generation ('cross-site scripting') in Nuance Digital Engagement Platform allows an unauthorized attacker to perform spoofing over a network.,Microsoft,Nuance Digital Engagement Platform,1.0.0,0
CERTFR-2025-AVI-0501,Multiples vulnérabilités dans les produits Microsoft (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-47166,8.8,HIGH,CWE-502,0.00562,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0501/,Deserialization of untrusted data in Microsoft Office SharePoint allows an authorized attacker to execute code over a network.,Microsoft,Microsoft SharePoint Server Subscription Edition,16.0.0,0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2025-4278,8.7,HIGH,CWE-80,0.00017,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,An issue has been discovered in GitLab CE/EE affecting all versions starting with 18.0 before 18.0.2. Under certain conditions html injection in new search page could lead to account takeover.,GitLab,GitLab,18.0,0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2025-0673,7.5,HIGH,CWE-835,0.00016,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,"An issue has been discovered in GitLab CE/EE affecting all versions from 17.7 before 17.10.8, 17.11 before 17.11.4, and 18.0 before 18.0.2, allow an attacker to trigger an infinite redirect loop, potentially leading to a denial of service condition.",GitLab,GitLab,"17.7, 17.11, 18.0",0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2025-2254,8.7,HIGH,CWE-79,0.00018,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,"An issue has been discovered in GitLab CE/EE affecting all versions from 17.9 before 17.10.8, 17.11 before 17.11.4, and 18.0 before 18.0.2. Improper output encoding in the snipper viewer functionality lead to Cross-Site scripting attacks.",GitLab,GitLab,"17.9, 17.11, 18.0",0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2025-1516,6.5,MEDIUM,CWE-770,0.00053,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,"An issue has been discovered in GitLab CE/EE affecting all versions from 8.7 before 17.10.8, 17.11 before 17.11.4, and 18.0 before 18.0.2. Improper input validation in Tokens Names could be used to trigger a denial of service.",GitLab,GitLab,"8.7, 17.11, 18.0",0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2025-1478,6.5,MEDIUM,CWE-770,0.00053,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,"An issue has been discovered in GitLab CE/EE affecting all versions from 8.13 before 17.10.7, 17.11 before 17.11.3, and 18.0 before 18.0.1. A lack of input validation in Board Names could be used to trigger a denial of service.",GitLab,GitLab,"8.13, 17.11, 18.0",0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2025-5982,3.7,LOW,CWE-1220,0.00013,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,"An issue has been discovered in GitLab EE affecting all versions from 12.0 before 17.10.8, 17.11 before 17.11.4, and 18.0 before 18.0.2. Under certain conditions users could bypass IP access restrictions and view sensitive information.",GitLab,GitLab,"12.0, 17.11, 18.0",0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2024-9512,5.3,MEDIUM,CWE-367,8e-05,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,"An issue has been discovered in GitLab EE affecting all versions prior to 17.10.8, 17.11 prior to 17.11.4, and 18.0 prior to 18.0.2. It may have been possible for private repository to be cloned in case of race condition when a secondary node is out of sync.",GitLab,GitLab,"0, 17.11, 18.0",0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2025-5996,6.5,MEDIUM,CWE-770,0.00068,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,"An issue has been discovered in GitLab CE/EE affecting all versions from 2.1.0 before 17.10.8, 17.11 before 17.11.4, and 18.0 before 18.0.2. A lack of input validation in HTTP responses could allow an authenticated user to cause denial of service.",GitLab,GitLab,"2.10, 17.11, 18.0",0
CERTFR-2025-AVI-0502,Multiples vulnérabilités dans GitLab (12 juin 2025),Avis,"Thu, 12 Jun 2025 00:00:00 +0000",CVE-2025-5195,4.3,MEDIUM,CWE-639,0.00011,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0502/,"An issue has been discovered in GitLab CE/EE affecting all versions from 17.9 before 17.10.7, 17.11 before 17.11.3, and 18.0 before 18.0.1. It was possible for authenticated users to access arbitrary compliance frameworks, leading to unauthorized data disclosure.",GitLab,GitLab,"17.9, 17.11, 18.0",0
